emp_no,dept_no,dept_name,title,birth_date,first_name,last_name,hire_date,from_date,to_date
57676,d009,Customer Service,Senior Staff,1954-07-05,Alper,Noriega,1988-06-27,1994-06-27,9999-01-01
57680,d004,Production,Senior Engineer,1955-07-20,Tse,Herath,1987-10-10,1996-03-22,9999-01-01
57689,d003,Human Resources,Senior Staff,1955-04-21,Shuzo,Rosch,1986-06-28,1995-06-28,9999-01-01
57706,d001,Marketing,Senior Staff,1954-08-12,Kolar,Quaggetto,1985-03-30,1997-07-14,9999-01-01
57715,d003,Human Resources,Senior Staff,1954-09-07,Shaibal,Chinen,1988-06-18,2002-07-13,9999-01-01
57716,d005,Development,Senior Engineer,1954-05-17,Kristinn,Schmiedel,1985-12-12,1994-12-12,9999-01-01
57720,d006,Quality Management,Technique Leader,1955-12-06,Subhankar,Hasham,1986-10-10,1986-10-10,9999-01-01
57740,d005,Development,Senior Engineer,1953-06-05,Georgi,Osgood,1986-10-26,1993-03-30,9999-01-01
57749,d008,Research,Senior Staff,1955-08-26,Luisa,Conte,1987-12-05,1992-12-04,9999-01-01
57751,d005,Development,Technique Leader,1954-05-28,Dulce,Maksimenko,1985-06-05,1985-06-05,9999-01-01
57756,d003,Human Resources,Senior Staff,1953-12-16,Kwok,Ghalwash,1988-07-27,1995-07-28,9999-01-01
57768,d007,Sales,Senior Staff,1952-07-31,Izaskun,Talmor,1985-09-14,1985-09-14,9999-01-01
57769,d009,Customer Service,Senior Staff,1954-01-31,Youpyo,Vickson,1987-02-19,1994-02-19,9999-01-01
57780,d009,Customer Service,Senior Staff,1953-04-06,Martial,Androutsos,1988-06-07,1997-06-07,9999-01-01
57795,d008,Research,Senior Staff,1953-07-27,Magy,Tetzlaff,1987-04-24,1987-04-24,9999-01-01
57815,d002,Finance,Senior Staff,1952-12-25,JiYoung,Munawer,1985-11-11,1989-01-14,9999-01-01
57821,d007,Sales,Senior Staff,1953-05-07,Alejandra,Bolotov,1986-10-26,1994-10-26,9999-01-01
57834,d005,Development,Senior Engineer,1953-07-12,Hideyuki,Demeyer,1987-07-09,1992-07-08,9999-01-01
57837,d005,Development,Senior Engineer,1952-02-27,Aria,Murtafg,1986-06-22,1996-02-09,9999-01-01
57847,d008,Research,Senior Staff,1953-09-30,Moon,Kornatzky,1985-09-07,1994-09-07,9999-01-01
57850,d001,Marketing,Staff,1954-06-02,Ayakannu,Kawashima,1985-05-29,1998-01-05,9999-01-01
57865,d005,Development,Senior Engineer,1955-06-24,Kazuhiro,Demian,1987-11-26,1992-11-25,9999-01-01
57869,d005,Development,Senior Engineer,1955-03-14,Martine,Perl,1988-11-26,1996-11-26,9999-01-01
57870,d005,Development,Senior Engineer,1955-12-10,Yurii,Georgatos,1985-05-19,1998-02-17,9999-01-01
57877,d005,Development,Senior Engineer,1954-02-05,Brigham,Delgrande,1985-10-08,1998-09-22,9999-01-01
57882,d001,Marketing,Senior Staff,1954-05-09,Marsal,Bressoud,1988-12-28,1997-12-28,9999-01-01
57883,d006,Quality Management,Senior Engineer,1954-09-23,Uma,Danlos,1987-10-27,1987-10-27,9999-01-01
57893,d005,Development,Senior Engineer,1954-12-16,Khalid,Tasistro,1987-08-02,1992-08-01,9999-01-01
57898,d005,Development,Senior Engineer,1954-10-31,Atilio,Pearson,1986-05-17,1986-05-17,9999-01-01
57915,d003,Human Resources,Senior Staff,1955-09-06,Aral,Kermarrec,1988-03-12,1998-10-05,9999-01-01
57919,d003,Human Resources,Senior Staff,1954-05-14,Eckart,Fiutem,1988-07-12,1997-07-12,9999-01-01
57929,d004,Production,Senior Engineer,1955-01-16,Gro,Debuse,1985-11-13,1985-11-13,9999-01-01
57945,d005,Development,Senior Engineer,1953-08-30,Tsvetan,Merlo,1985-12-06,1997-05-08,9999-01-01
57949,d007,Sales,Staff,1954-09-14,Oldrich,Pezzoli,1988-06-06,1999-01-20,9999-01-01
57959,d009,Customer Service,Senior Staff,1952-11-02,Tooru,Cyre,1986-09-28,1994-09-28,9999-01-01
57968,d005,Development,Engineer,1954-02-11,Froduald,Perng,1988-08-09,2001-08-22,9999-01-01
57980,d005,Development,Senior Engineer,1953-06-24,Shay,Matheson,1985-04-29,1991-04-29,9999-01-01
57983,d001,Marketing,Senior Staff,1955-11-04,Ranga,Iisaku,1986-02-10,1992-02-10,9999-01-01
57990,d004,Production,Senior Engineer,1953-08-19,Haldun,Buescher,1985-07-03,1999-08-01,9999-01-01
57996,d007,Sales,Staff,1953-03-18,Zhonghua,Xiaoshan,1987-06-29,1996-08-20,9999-01-01
58007,d004,Production,Senior Engineer,1953-04-06,Nitsan,Zlotek,1987-04-04,2002-01-03,9999-01-01
58010,d007,Sales,Senior Staff,1952-09-28,Gennady,Broder,1986-02-16,2000-10-19,9999-01-01
58024,d005,Development,Senior Engineer,1952-12-21,Naftaly,Berztiss,1986-07-02,1999-08-08,9999-01-01
58027,d005,Development,Senior Engineer,1953-05-20,Yakkov,Luef,1986-10-15,2001-01-18,9999-01-01
58035,d005,Development,Senior Engineer,1952-02-05,Jenwei,Speckmann,1986-02-05,1994-02-05,9999-01-01
58053,d007,Sales,Senior Staff,1953-01-19,Zissis,Karunanithi,1988-12-06,1995-12-07,9999-01-01
58059,d004,Production,Senior Engineer,1952-06-06,Behnaam,Zwicker,1985-08-21,1991-06-20,9999-01-01
58080,d007,Sales,Senior Staff,1955-07-13,Hideyuki,Birta,1987-08-28,1994-08-28,9999-01-01
58087,d002,Finance,Senior Staff,1952-03-31,Narain,Szilard,1988-04-01,1998-07-22,9999-01-01
58094,d005,Development,Engineer,1954-09-15,Danil,Katiyar,1987-08-21,1998-05-23,9999-01-01
58096,d007,Sales,Staff,1952-07-18,Rosine,Usdin,1986-10-14,1998-11-24,9999-01-01
58099,d002,Finance,Staff,1955-06-08,Yunming,Fortenbacher,1986-06-03,1996-06-17,9999-01-01
58102,d004,Production,Technique Leader,1955-01-09,Aiichiro,Erni,1985-03-19,1999-09-16,9999-01-01
58115,d005,Development,Senior Engineer,1955-04-25,Manu,Peir,1987-07-28,1994-07-28,9999-01-01
58123,d001,Marketing,Senior Staff,1955-10-09,Zhaofang,Isard,1988-11-08,1997-11-08,9999-01-01
58125,d005,Development,Senior Engineer,1953-09-05,Xiaoshan,Cesareni,1985-05-30,1998-01-18,9999-01-01
58129,d007,Sales,Senior Staff,1953-02-20,Chuanyi,Schnabel,1986-02-13,1995-10-24,9999-01-01
58132,d007,Sales,Senior Staff,1954-03-05,Zdislav,Kawashimo,1988-06-01,1998-10-28,9999-01-01
58136,d005,Development,Engineer,1953-03-01,Lidong,Tsunoo,1988-04-09,1997-07-17,9999-01-01
58151,d005,Development,Senior Engineer,1953-08-09,Masanao,Smeets,1986-04-06,1992-04-05,9999-01-01
58161,d009,Customer Service,Senior Engineer,1953-12-12,Akhilish,Karner,1987-06-27,1996-06-26,9999-01-01
58177,d009,Customer Service,Senior Staff,1955-08-27,Vidar,Basagni,1987-08-13,1996-08-12,9999-01-01
58182,d005,Development,Senior Engineer,1953-06-02,Gennady,Kroft,1988-09-04,1995-09-05,9999-01-01
58197,d004,Production,Senior Engineer,1952-11-06,Sahrah,Suri,1987-06-26,1994-06-26,9999-01-01
58199,d007,Sales,Staff,1954-01-31,Yechiam,Karnin,1987-03-13,1995-12-02,9999-01-01
58201,d005,Development,Senior Engineer,1955-01-19,Willard,Bashian,1985-08-30,1992-08-30,9999-01-01
58226,d007,Sales,Staff,1954-10-28,Ayonca,Gill,1987-03-14,1997-01-20,9999-01-01
58227,d005,Development,Assistant Engineer,1953-10-02,Armond,Bierbaum,1986-03-02,1997-04-18,9999-01-01
58231,d007,Sales,Senior Staff,1953-06-13,Marjo,Pauthner,1985-11-25,1994-11-25,9999-01-01
58238,d002,Finance,Senior Staff,1954-06-01,Bartek,Farris,1987-01-19,1996-01-19,9999-01-01
58280,d005,Development,Senior Engineer,1954-07-30,Manohar,Peris,1988-10-28,1993-10-28,9999-01-01
58300,d005,Development,Senior Staff,1955-01-25,Frazer,Picco,1987-08-13,1999-04-27,9999-01-01
58301,d003,Human Resources,Senior Staff,1953-03-22,Gift,Lindqvist,1987-07-06,1995-07-06,9999-01-01
58317,d005,Development,Engineer,1954-02-28,Eric,Kenevan,1987-08-02,1998-03-01,9999-01-01
58325,d005,Development,Senior Engineer,1953-12-26,Kokou,Riexinger,1988-01-08,1995-11-28,9999-01-01
58335,d008,Research,Senior Staff,1955-03-15,Chenye,Brodie,1985-04-03,1992-04-03,9999-01-01
58346,d001,Marketing,Senior Staff,1954-08-07,Ibibia,Lambe,1987-07-06,1996-07-05,9999-01-01
58352,d004,Production,Senior Engineer,1955-03-06,Soenke,Hatcliff,1987-07-28,1996-07-27,9999-01-01
58357,d004,Production,Senior Engineer,1952-11-07,Djenana,Vecchi,1985-08-02,1998-10-02,9999-01-01
58363,d008,Research,Senior Staff,1953-03-05,Jaideep,Caine,1986-09-11,1992-09-10,9999-01-01
58366,d006,Quality Management,Senior Engineer,1955-01-17,Akeel,Schnabel,1987-11-03,1995-11-03,9999-01-01
58377,d009,Customer Service,Senior Staff,1952-05-20,Goo,Panienski,1987-03-23,1996-03-22,9999-01-01
58387,d004,Production,Senior Engineer,1952-03-29,Shaz,Thebaut,1987-12-20,1994-12-20,9999-01-01
58388,d006,Quality Management,Senior Engineer,1954-07-27,Aemilian,Parveen,1986-06-18,1994-12-25,9999-01-01
58395,d006,Quality Management,Technique Leader,1952-03-26,Hisao,Apsitis,1987-03-19,1995-02-10,9999-01-01
58396,d007,Sales,Senior Staff,1955-10-01,Kenton,Billawala,1988-05-02,1991-09-19,9999-01-01
58410,d008,Research,Senior Staff,1952-07-06,Samphel,Bennis,1986-06-13,1992-06-12,9999-01-01
58414,d008,Research,Senior Staff,1954-10-18,Shih,Schrift,1988-09-01,1995-09-02,9999-01-01
58423,d008,Research,Staff,1954-07-19,Wuxu,Badr,1988-03-31,1997-06-03,9999-01-01
58427,d007,Sales,Senior Staff,1952-07-05,Guozhong,Frezza,1988-10-10,2000-03-24,9999-01-01
58434,d005,Development,Engineer,1954-09-07,Aluzio,Melton,1987-01-21,1998-05-02,9999-01-01
58437,d007,Sales,Senior Staff,1955-11-16,Maya,Rusterholz,1987-07-22,2000-10-18,9999-01-01
58446,d001,Marketing,Senior Staff,1955-08-03,Xiaoqiang,Reghbati,1986-07-11,2001-03-07,9999-01-01
58457,d004,Production,Technique Leader,1952-07-13,Yuping,Delaune,1985-04-29,1985-04-29,9999-01-01
58458,d007,Sales,Senior Staff,1955-04-13,Turgut,Koshiba,1986-10-23,1993-10-23,9999-01-01
58460,d007,Sales,Senior Staff,1955-06-23,Mart,Wixon,1987-07-18,1997-06-07,9999-01-01
58462,d007,Sales,Senior Staff,1952-05-16,Ronnie,Paciorek,1987-02-09,1992-02-09,9999-01-01
58468,d001,Marketing,Senior Staff,1953-07-25,Lucian,Limongiello,1986-01-02,1991-06-25,9999-01-01
58475,d004,Production,Senior Engineer,1955-11-23,Angel,Chaudhury,1985-09-09,2002-07-11,9999-01-01
58499,d005,Development,Senior Engineer,1955-08-22,Marjo,Pileggi,1986-07-01,1995-07-01,9999-01-01
58509,d007,Sales,Senior Staff,1953-01-04,Anneli,Laurillard,1987-11-09,1996-11-08,9999-01-01
58515,d002,Finance,Senior Staff,1952-03-12,Radhia,Hertweck,1985-06-22,1994-08-31,9999-01-01
58516,d007,Sales,Senior Staff,1954-01-12,Xianlong,Knightly,1986-05-09,1995-11-13,9999-01-01
58518,d005,Development,Senior Engineer,1955-06-11,Along,Perfilyeva,1985-10-31,1990-10-31,9999-01-01
58523,d004,Production,Senior Engineer,1952-03-08,Prasadram,Bazelow,1988-11-14,1999-04-13,9999-01-01
58524,d005,Development,Senior Engineer,1954-01-08,Jaideep,Sidhu,1986-01-20,1995-01-20,9999-01-01
58536,d004,Production,Senior Engineer,1955-05-24,Tetsurou,Ullian,1987-05-26,1987-05-26,9999-01-01
58541,d001,Marketing,Staff,1954-10-08,Anneli,Pouyioutas,1985-03-31,1997-02-08,9999-01-01
58543,d004,Production,Senior Engineer,1953-07-11,Gully,Beausoleil,1986-09-12,1993-09-12,9999-01-01
58567,d007,Sales,Senior Staff,1953-11-09,Eric,Scallan,1985-03-24,1990-04-28,9999-01-01
58570,d002,Finance,Senior Staff,1955-05-09,Suebskul,Blokdijk,1987-01-09,1999-07-04,9999-01-01
58575,d005,Development,Senior Engineer,1953-03-18,Pasqua,Pfau,1988-08-31,2001-04-17,9999-01-01
58576,d004,Production,Senior Engineer,1952-12-11,Xianlong,Fraisse,1988-01-21,1993-01-20,9999-01-01
58580,d004,Production,Senior Engineer,1953-10-01,Zhiguo,Lienhardt,1986-09-22,1994-09-22,9999-01-01
58590,d007,Sales,Senior Staff,1954-03-08,Jayson,Roisin,1988-05-20,1993-05-20,9999-01-01
58593,d004,Production,Senior Engineer,1955-03-31,Hatsukazu,Petersohn,1985-05-19,1992-05-19,9999-01-01
58608,d001,Marketing,Senior Staff,1953-01-19,Jenwei,Khalid,1987-10-25,1987-10-25,9999-01-01
58609,d003,Human Resources,Staff,1953-08-21,Behnaam,Mawatari,1988-10-10,1998-07-28,9999-01-01
58620,d007,Sales,Senior Staff,1955-12-15,Toshimori,Rosenbaum,1986-09-15,1991-09-15,9999-01-01
58635,d004,Production,Senior Engineer,1954-04-01,Giordano,Rabejac,1988-02-28,1995-02-28,9999-01-01
58636,d003,Human Resources,Senior Staff,1953-05-31,Sandeepan,Chinal,1986-05-25,1998-04-16,9999-01-01
58637,d004,Production,Senior Engineer,1952-02-23,Mohamadou,Peck,1988-11-15,1988-11-15,9999-01-01
58640,d004,Production,Senior Engineer,1954-10-11,Noritoshi,Karcich,1988-07-27,1988-07-27,9999-01-01
58646,d006,Quality Management,Senior Engineer,1952-03-14,Froduald,Goodrum,1988-06-29,1994-06-29,9999-01-01
58657,d004,Production,Senior Engineer,1953-03-30,Pasqua,Kaltofen,1986-12-04,1986-12-04,9999-01-01
58665,d007,Sales,Senior Staff,1952-10-25,Mabhin,Marquardt,1986-06-27,1991-06-27,9999-01-01
58678,d005,Development,Senior Engineer,1955-12-03,Vivian,Zwicker,1985-11-15,1990-11-15,9999-01-01
58689,d003,Human Resources,Senior Staff,1953-08-15,Zengping,Ushiama,1986-03-18,1995-02-02,9999-01-01
58691,d002,Finance,Senior Staff,1954-05-25,Narain,England,1987-03-26,1993-03-25,9999-01-01
58694,d007,Sales,Senior Staff,1952-07-03,Kasidit,Kragelund,1988-08-06,1995-08-07,9999-01-01
58696,d001,Marketing,Senior Staff,1954-08-03,Zsolt,Ruemmler,1985-10-03,1991-10-03,9999-01-01
58727,d005,Development,Senior Engineer,1955-06-27,Junichi,Rullman,1985-06-15,1990-06-15,9999-01-01
58728,d005,Development,Senior Engineer,1955-03-13,Boguslaw,Parfitt,1986-06-29,1993-06-29,9999-01-01
58735,d005,Development,Engineer,1954-01-16,Krassimir,Mayerwieser,1985-04-20,1999-06-02,9999-01-01
58773,d006,Quality Management,Engineer,1952-10-23,Geoffry,Yavatkar,1986-10-25,1995-11-14,9999-01-01
58787,d005,Development,Engineer,1954-02-07,Kristina,Erie,1988-07-17,1998-06-10,9999-01-01
58788,d005,Development,Senior Engineer,1953-12-21,Shmuel,Anger,1986-01-27,1986-01-27,9999-01-01
58789,d005,Development,Senior Engineer,1955-02-22,Hercules,Cochrane,1986-02-06,1995-04-26,9999-01-01
58790,d007,Sales,Senior Staff,1954-01-25,Peternela,Zockler,1987-11-26,1992-11-25,9999-01-01
58797,d007,Sales,Senior Staff,1952-06-26,Xiaoheng,Breugel,1986-10-03,1994-10-03,9999-01-01
58807,d007,Sales,Senior Staff,1954-07-14,Murthy,Koshino,1987-08-05,1995-08-05,9999-01-01
58825,d007,Sales,Senior Staff,1952-08-26,JoAnna,Swist,1985-07-01,1985-07-01,9999-01-01
58826,d004,Production,Senior Engineer,1952-08-16,Emdad,Peral,1986-07-25,1995-05-20,9999-01-01
58830,d004,Production,Senior Engineer,1952-12-04,Uzi,Cunliffe,1986-02-27,1992-02-27,9999-01-01
58835,d004,Production,Senior Engineer,1952-03-13,Van,Vigier,1986-12-11,1986-12-11,9999-01-01
58836,d006,Quality Management,Senior Engineer,1953-03-07,Constantino,Rahimi,1985-12-27,1993-12-27,9999-01-01
58837,d004,Production,Senior Engineer,1954-12-31,Bowen,Waleschkowski,1985-06-01,1990-06-01,9999-01-01
58860,d006,Quality Management,Technique Leader,1955-06-10,Xudong,Lindenbaum,1987-11-12,1994-05-30,9999-01-01
58864,d004,Production,Senior Engineer,1954-01-30,Tonia,Plumb,1987-08-22,1995-03-08,9999-01-01
58879,d004,Production,Senior Engineer,1953-03-16,Cathie,Ushiama,1986-08-11,1998-12-13,9999-01-01
58892,d001,Marketing,Senior Staff,1955-10-15,Masami,Cyne,1987-11-07,1995-04-15,9999-01-01
58934,d006,Quality Management,Senior Engineer,1954-04-11,Bouchung,Hardjono,1985-06-03,1988-02-01,9999-01-01
58959,d007,Sales,Senior Staff,1952-05-22,Younwoo,Gecseg,1988-12-31,1997-06-28,9999-01-01
58970,d005,Development,Senior Engineer,1954-07-17,Yongmin,Waterhouse,1987-11-20,1994-02-16,9999-01-01
58973,d005,Development,Senior Engineer,1955-08-24,Marke,Decleir,1987-04-02,1992-04-01,9999-01-01
58981,d007,Sales,Senior Staff,1952-04-11,Kazuhiko,Kushner,1988-05-22,1998-05-18,9999-01-01
58991,d002,Finance,Staff,1952-02-12,Annemarie,Schaap,1987-11-30,1998-04-14,9999-01-01
58996,d005,Development,Senior Engineer,1952-08-25,Sven,Dengi,1985-09-06,1986-10-30,9999-01-01
59016,d005,Development,Senior Engineer,1954-02-18,Terresa,Kornyak,1986-05-11,1991-05-11,9999-01-01
59018,d007,Sales,Senior Staff,1952-12-25,Marsal,Liesche,1985-03-10,1997-04-17,9999-01-01
59020,d005,Development,Senior Engineer,1955-06-25,Kazunori,Reeker,1987-02-09,1993-02-08,9999-01-01
59029,d002,Finance,Senior Staff,1954-11-24,Krassimir,Cmelik,1987-01-16,1988-11-12,9999-01-01
59047,d005,Development,Senior Engineer,1954-05-05,Jiong,Botman,1985-04-03,1994-04-03,9999-01-01
59060,d009,Customer Service,Senior Staff,1954-06-19,Pohua,Jakobus,1986-01-15,1994-01-15,9999-01-01
59078,d005,Development,Senior Engineer,1952-11-15,Licheng,Larfeldt,1988-12-01,1996-12-01,9999-01-01
59087,d007,Sales,Senior Staff,1955-05-20,Shakhar,Erdmenger,1985-09-29,2001-07-10,9999-01-01
59089,d005,Development,Senior Engineer,1955-07-19,Ramya,Zirintsis,1986-10-06,1997-06-23,9999-01-01
59094,d005,Development,Senior Engineer,1952-09-04,Adin,McDermid,1986-01-03,1993-01-03,9999-01-01
59107,d006,Quality Management,Senior Engineer,1952-07-31,Anneke,Constantine,1985-04-03,1994-04-03,9999-01-01
59109,d004,Production,Senior Engineer,1954-03-03,Tesuya,Morrey,1988-11-24,1996-11-24,9999-01-01
59113,d001,Marketing,Senior Staff,1955-02-08,Lillian,Debuse,1988-12-18,1994-12-18,9999-01-01
59121,d009,Customer Service,Senior Staff,1955-02-16,Quingbo,Trumbly,1985-12-09,1990-12-09,9999-01-01
59123,d008,Research,Senior Staff,1953-12-30,Margareta,Magalhaes,1985-05-12,1993-10-19,9999-01-01
59128,d006,Quality Management,Senior Engineer,1952-05-23,Jianwen,Lorho,1985-05-19,1996-03-21,9999-01-01
59130,d004,Production,Engineer,1952-03-12,Mingsen,Baja,1985-02-20,2000-10-24,9999-01-01
59142,d004,Production,Senior Engineer,1954-02-21,Murthy,Haraldson,1987-07-05,1989-11-19,9999-01-01
59145,d005,Development,Senior Engineer,1953-06-15,Tzu,Birch,1988-04-25,1994-01-13,9999-01-01
59166,d005,Development,Senior Engineer,1953-09-14,Charlene,Bernardinello,1988-12-06,1997-12-06,9999-01-01
59176,d007,Sales,Senior Staff,1952-12-15,Teiji,Suessmith,1988-01-09,1988-01-09,9999-01-01
59183,d005,Development,Senior Engineer,1952-11-30,Kotesh,Cronau,1988-06-30,1996-09-11,9999-01-01
59192,d004,Production,Engineer,1954-09-23,Luisa,Schusler,1988-01-22,2000-07-19,9999-01-01
59206,d009,Customer Service,Senior Engineer,1953-12-15,Shan,Wroclawski,1986-08-22,1991-04-18,9999-01-01
59210,d004,Production,Technique Leader,1955-04-13,Florian,Carrera,1987-12-28,1987-12-28,9999-01-01
59212,d007,Sales,Senior Staff,1953-03-09,Koldo,Jeong,1986-04-21,1995-04-21,9999-01-01
59227,d008,Research,Senior Engineer,1954-08-03,Adly,Ruemmler,1986-10-29,1992-10-28,9999-01-01
59230,d008,Research,Senior Staff,1954-06-25,Oscar,Krichel,1987-10-18,1993-10-17,9999-01-01
59236,d004,Production,Senior Engineer,1952-03-26,Siamak,Yurek,1985-08-02,1994-12-18,9999-01-01
59237,d009,Customer Service,Staff,1952-09-06,Gen,Lundstrom,1986-05-29,1996-02-10,9999-01-01
59242,d007,Sales,Senior Staff,1953-12-16,Fun,Peak,1987-03-04,2002-05-19,9999-01-01
59250,d005,Development,Technique Leader,1955-03-24,Toong,Arlazarov,1988-08-26,1995-10-29,9999-01-01
59256,d005,Development,Senior Engineer,1954-06-21,Tsvetan,Emiris,1986-06-21,2001-02-01,9999-01-01
59268,d009,Customer Service,Staff,1954-06-10,Berry,Besancenot,1986-01-04,1997-01-01,9999-01-01
59283,d005,Development,Senior Engineer,1952-09-05,Stevo,Bisiani,1987-05-22,1992-06-21,9999-01-01
59289,d007,Sales,Staff,1954-07-18,Yucel,Sridhar,1988-06-08,1997-02-24,9999-01-01
59295,d007,Sales,Senior Staff,1953-02-09,Subbu,Ducloy,1985-08-08,1993-08-08,9999-01-01
59309,d007,Sales,Senior Staff,1952-09-12,Dannz,Sury,1988-03-27,1998-05-26,9999-01-01
59311,d004,Production,Engineer,1954-01-14,Renee,Shiratori,1986-11-19,1998-05-07,9999-01-01
59323,d004,Production,Senior Engineer,1952-02-15,Hein,Marciano,1988-02-23,1996-02-23,9999-01-01
59331,d005,Development,Engineer,1953-07-05,Izaskun,Broder,1988-12-18,1996-02-24,9999-01-01
59342,d007,Sales,Senior Staff,1955-06-27,Babette,Colorni,1986-01-08,1987-12-10,9999-01-01
59348,d004,Production,Engineer,1955-08-12,Jackson,Heemskerk,1987-07-07,1995-07-07,9999-01-01
59349,d005,Development,Senior Engineer,1955-12-05,Martijn,Bail,1988-01-03,1994-01-02,9999-01-01
59374,d001,Marketing,Senior Staff,1954-12-14,Zhaofang,Bardell,1985-06-20,1997-02-25,9999-01-01
59379,d005,Development,Engineer,1955-09-11,Zsolt,Rajala,1988-03-22,1998-12-03,9999-01-01
59380,d007,Sales,Senior Staff,1955-12-11,Zvonko,Berendt,1988-09-12,1998-12-20,9999-01-01
59391,d004,Production,Senior Engineer,1952-03-26,Qunsheng,Plessier,1985-07-08,2002-02-07,9999-01-01
59395,d004,Production,Engineer,1952-06-10,Richard,Karunanithi,1987-03-09,1996-09-13,9999-01-01
59400,d003,Human Resources,Senior Staff,1952-10-27,Chinya,Giaccio,1985-08-24,1994-08-24,9999-01-01
59409,d006,Quality Management,Senior Engineer,1954-11-15,Mechthild,Reeken,1987-09-01,1995-09-01,9999-01-01
59413,d007,Sales,Senior Staff,1953-09-22,Huei,Albarhamtoshy,1986-01-18,1992-01-18,9999-01-01
59414,d002,Finance,Senior Staff,1952-06-05,Yuping,Kolvik,1985-08-03,1990-08-03,9999-01-01
59434,d007,Sales,Senior Staff,1955-10-19,Saddek,Smailagic,1988-07-18,1988-07-18,9999-01-01
59435,d005,Development,Senior Engineer,1954-05-22,Serge,Baig,1987-02-06,1987-02-06,9999-01-01
59450,d009,Customer Service,Senior Engineer,1953-02-22,Goncalo,Highland,1987-01-24,1987-01-24,9999-01-01
59462,d003,Human Resources,Staff,1952-04-07,Lech,Bale,1988-04-13,1999-01-09,9999-01-01
59466,d001,Marketing,Senior Staff,1955-07-14,Gila,Kornatzky,1987-09-25,2000-09-12,9999-01-01
59468,d002,Finance,Senior Staff,1952-03-03,Kendra,Narlikar,1987-09-24,2001-01-17,9999-01-01
59470,d007,Sales,Senior Staff,1952-08-13,Ziyad,Ghelli,1987-02-11,1993-02-10,9999-01-01
59471,d002,Finance,Senior Staff,1953-12-08,Katsuo,Hiyoshi,1987-01-22,1995-01-22,9999-01-01
59480,d007,Sales,Staff,1954-02-08,Giordano,Esteva,1988-09-15,1996-06-11,9999-01-01
59488,d004,Production,Senior Engineer,1952-06-11,Saeko,Montresor,1986-01-19,1998-01-18,9999-01-01
59507,d003,Human Resources,Senior Staff,1954-03-09,Falguni,Bala,1986-03-13,1992-03-12,9999-01-01
59510,d007,Sales,Senior Staff,1955-02-15,Shuichi,Bouloucos,1988-01-14,1996-01-14,9999-01-01
59513,d005,Development,Senior Engineer,1955-06-11,Xiaoheng,Rosaz,1986-10-02,1986-10-02,9999-01-01
